id,box,budget,votes,russian_title,original_title,year,all_oscars_nom,oscars_wins,genres,n_oscars_wins,genres_tau,keywords_tau,actors_nomineed,directors_nomineed,writers_nomineed,major,indimajor,days_from_year_start,mpaa_r,best_pic_winner,best_pic_nominee,n_oscars_nom,dy_1,dy_2,dy_3,gr_low,gr_high,kw_low,kw_high
3125324,,7000000,14361,За кулисами,Beyond the Lights,2014,1,0,"['Drama', 'Music', 'Romance']",0,0.09595631041332403,0.2714691390398033,0,0,0,1,0,317,0,0,0,0,180,137,0,0.06874278219987487,0.027213528213449162,0.2714691390398033,0.0
6141246,,,1680.0,Аэронавты,The Aeronauts,2019,0,0,"['Action', 'Adventure', 'Biography', 'Drama', 'Romance']",0,0.1981380114625293,0.20984847952757033,1,0,0,0,0,339,0,0,0,0,180,140,19,0.05272497636614409,0.1454130350963852,0.1858588857129581,0.023989593814612215
0298408,590802,,15471,Лорел Каньон,Laurel Canyon,2002,0,0,['Drama'],0,0.07042240547386894,0.5908437423352441,1,0,0,0,1,86,1,0,0,0,86,0,0,0.07042240547386894,0.0,0.41265013141126744,0.17819361092397662
0113613,,,13622.0,Последний ужин,The Last Supper,1995,0,0,"['Comedy', 'Crime', 'Drama', 'Thriller']",0,0.23620044329068007,0.7982524301511916,0,0,0,1,0,95,1,0,0,0,95,0,0,0.1348766216182668,0.10132382167241327,0.4728503702496234,0.32540205990156823
0118843,,,47955.0,"Чёрная кошкa, белый кот","Black Cat, White Cat",1998,0,0,"['Comedy', 'Crime', 'Romance']",0,0.12738771802590015,0.5161339712872504,0,0,0,1,0,252,1,0,0,0,180,72,0,0.10318807112380968,0.024199646902090477,0.4500049638306122,0.06612900745663813
0166396,43515982,3000000,24033,Сюрприз старины Неда,Waking Ned Devine,1998,0,0,['Comedy'],0,0.02713749201221563,0.1798543493978225,0,0,0,0,1,323,0,0,0,0,180,140,3,0.02713749201221563,0.0,0.1798543493978225,0.0
0102719,,15000000,19673,Трудный ребёнок 2,Problem Child 2,1991,0,0,"['Comedy', 'Family']",0,0.03590079237431029,0.9080711326993369,0,0,0,1,0,183,0,0,0,0,180,3,0,0.03590079237431029,0.0,0.41346298887588673,0.4946081438234502
0840361,154026136,37000000,329295,Город воров,The Town,2010,1,0,"['Crime', 'Drama', 'Thriller']",0,0.10605794427778922,0.49054468633435305,0,0,0,1,0,259,1,0,0,1,180,79,0,0.0750485262072254,0.03100941807056383,0.2781568456294635,0.21238784070488953
0271259,,12000000,13740,Добро пожаловать в Коллинвуд,Welcome to Collinwood,2002,0,0,"['Comedy', 'Crime']",0,0.055523986847035856,0.29982953738043233,1,0,0,1,0,290,1,0,0,0,180,110,0,0.055523986847035856,0.0,0.29982953738043233,0.0
0424774,71992655,50000000,28406,Приключения Шаркбоя и Лавы в 3-D,The Adventures of Sharkboy and Lavagirl 3-D,2005,0,0,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",0,0.13244206171252043,0.33283511916103725,0,0,0,0,1,160,0,0,0,0,160,0,0,0.09570596974258835,0.03673609196993208,0.33283511916103725,0.0
2011159,,13200000,16512,Никаких добрых дел,No Good Deed,2014,0,0,"['Action', 'Crime', 'Drama', 'Horror', 'Thriller']",0,0.08424245408815462,0.2911973606776287,1,0,0,1,0,254,0,0,0,0,180,74,0,0.06874278219987487,0.015499671888279748,0.2734366621828684,0.017760698494760307
0480255,,25000000,86490,Лузеры,The Losers,2010,0,0,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",0,0.11291027301946421,0.8227670942311754,0,0,0,1,0,112,0,0,0,0,112,0,0,0.0750485262072254,0.03786174681223882,0.2781568456294635,0.5446102486017119
2381991,165536477,115000000,90649,Белоснежка и охотник 2,The Huntsman: Winter's War,2016,0,0,"['Action', 'Adventure', 'Drama', 'Fantasy']",0,0.10228788345761966,0.3311594854031955,1,1,0,1,0,112,0,0,0,0,112,0,0,0.06413469409146683,0.038153189366152834,0.25203333576929576,0.07912614963389974
0157075,,,2127.0,Короли рока,The Suburbans,1999,0,0,"['Comedy', 'Drama']",0,0.10161304813902097,0.4077276429104722,0,0,0,1,0,301,1,0,0,0,180,121,0,0.10161304813902097,0.0,0.4077276429104722,0.0
1023441,,,5962.0,Коко Шанель и Игорь Стравинский,Chanel & Stravinsky,2009,0,0,"['Drama', 'Music', 'Romance']",0,0.1281719649402447,0.42340378720240657,0,0,0,0,1,203,1,0,0,0,180,23,0,0.07053227509388374,0.05763968984636095,0.2885412274099214,0.13486255979248518
0130827,,,181339.0,"Беги, Лола, беги",Run Lola Run,1998,0,0,"['Crime', 'Drama', 'Thriller']",0,0.13298162047737816,0.5307210743335049,0,0,0,0,1,168,1,0,0,0,168,0,0,0.10318807112380968,0.029793549353568483,0.4500049638306122,0.08071611050289268
0326977,,,13768.0,Я не боюсь,I'm Not Scared,2003,0,0,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0.16315752681094003,0.5816343563370554,0,0,0,0,1,127,1,0,0,0,127,0,0,0.10014610441092778,0.06301142240001226,0.4217684619520929,0.15986589438496251
0158983,6000000,21000000,185186,"Южный Парк: Большой, длинный, необрезанный",South Park Saves the World,1999,1,0,"['Animation', 'Comedy', 'Fantasy', 'Musical']",0,0.04580528037143289,0.6179360582896622,1,0,0,1,0,180,0,0,0,0,180,0,0,0.04580528037143289,0.0,0.42704186846308256,0.19089418982657969
3381008,,35000000,84612,Братья из Гримсби,The Curse of Hendon,2016,0,0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",0,0.08691608059899389,0.6510215033453502,1,0,0,1,0,70,1,0,0,0,70,0,0,0.06413469409146683,0.022781386507527063,0.25203333576929576,0.3989881675760545
0113243,,20000000,62569,Хакеры,Cybernet,1995,0,0,"['Comedy', 'Crime', 'Drama', 'Thriller']",0,0.23620044329068007,0.5778085202242794,1,0,0,0,0,257,0,0,0,0,180,77,0,0.1348766216182668,0.10132382167241327,0.4728503702496234,0.10495814997465602
0186151,68106245,31000000,96197,Радиоволна,Frequency,2000,0,0,"['Crime', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",0,0.18126289316701358,0.5798183096559816,0,0,0,0,1,118,0,0,0,0,118,0,0,0.10035357583348978,0.0809093173335238,0.36036395278229727,0.2194543568736843
0100102,,,140.0,,The Man Inside,1990,0,0,['Drama'],0,0.0,0.0,0,0,0,0,1,298,0,0,0,0,180,118,0,0.0,0.0,0.0,0.0
0117718,,6000000,5136,Гриль-бар 'Порох',The Spitfire Grill,1996,0,0,['Drama'],0,0.08545828725173849,0.5975219098903616,0,0,0,1,0,249,0,0,0,0,180,69,0,0.08545828725173849,0.0,0.4642881949217447,0.13323371496861686
0463034,130431368,54000000,75827,"Он, я и его друзья","You, Me and Dupree",2006,0,0,"['Comedy', 'Romance']",0,0.053739350016466736,0.4102964467879161,1,0,0,1,0,194,0,0,0,0,180,14,0,0.053739350016466736,0.0,0.32378676515513305,0.08650968163278305
1996264,,850000,15154,"Если хочешь хорошо провести время, звони...","For a Good Time, Call...",2012,0,0,['Comedy'],0,0.020017280769562596,0.40585275681146227,0,0,0,0,1,243,1,0,0,0,180,63,0,0.020017280769562596,0.0,0.2619839320743879,0.14386882473707435
0099128,,,3202.0,Свадьба Бэтси,Three Daughters,1990,0,0,"['Comedy', 'Romance']",0,0.0,0.0,0,0,0,1,0,172,1,0,0,0,172,0,0,0.0,0.0,0.0,0.0
0929632,,10000000,101465,Сокровище,Push: Based on the Novel by Sapphire,2009,6,2,['Drama'],2,0.05210783046512299,0.6838296565291725,0,0,0,0,0,323,1,0,1,5,180,140,3,0.05210783046512299,0.0,0.2885412274099214,0.3952884291192511
0155267,124305181,48000000,82837,Афера Томаса Крауна,The Thomas Crown Affair,1999,0,0,"['Crime', 'Romance', 'Thriller']",0,0.10385527927604017,0.41904988455941744,0,0,0,0,1,217,1,0,0,0,180,37,0,0.10161304813902097,0.002242231137019199,0.41904988455941744,0.0
0380817,,3500000,7931,Проживая зиму,Happy Endings,2005,0,0,"['Comedy', 'Drama']",0,0.08366549720185634,0.6430351646982707,1,0,0,0,1,47,1,0,0,0,47,0,0,0.08366549720185634,0.0,0.3819323694521229,0.2611027952461478
4853102,4462034,3500000,45059,Бэтмен: Убийственная шутка,Batman: The Killing Joke,2016,0,0,"['Animation', 'Action', 'Crime', 'Drama', 'Thriller']",0,0.09331260449445711,0.4013614434141368,0,0,0,1,0,206,1,0,0,0,180,26,0,0.06413469409146683,0.02917791040299028,0.25203333576929576,0.14932810764484106
0120747,,,4202.0,Кое-что о Марте,Martha Meets Boys,1998,0,0,"['Comedy', 'Romance']",0,0.09111199118877965,0.38413887921991113,0,0,0,0,1,238,0,0,0,0,180,58,0,0.09111199118877965,0.0,0.38413887921991113,0.0
0424993,,12000000,42681,Свидание моей мечты,Employee of the Month,2006,0,0,"['Comedy', 'Romance']",0,0.053739350016466736,0.797384976522948,0,0,0,0,0,278,0,0,0,0,180,98,0,0.053739350016466736,0.0,0.32378676515513305,0.473598211367815
2935510,90038462,87500000,67918,К звёздам,Ad Astra,2019,0,0,"['Adventure', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",0,0.08829961128769166,0.5678318161284197,1,0,0,0,0,262,0,0,0,0,180,82,0,0.05272497636614409,0.035574634921547575,0.1858588857129581,0.3819729304154616
1753693,,,771.0,Объезд,Detour,2013,0,0,"['Horror', 'Romance', 'Thriller']",0,0.060784154678111976,1.19449329378516,0,0,0,0,0,87,0,0,0,0,87,0,0,0.060784154678111976,0.0,0.26795923879532546,0.9265340549898345
0416320,87989926,15000000,194901,Матч Поинт,Woody Allen Summer Project,2005,1,0,"['Drama', 'Romance', 'Thriller']",0,0.11765806877752058,0.47922486465064706,0,0,0,0,0,361,1,0,0,1,180,140,41,0.09570596974258835,0.021952099034932226,0.3819323694521229,0.09729249519852418
0403217,,,20955.0,Последние дни,Last Days,2005,0,0,"['Drama', 'Music']",0,0.12676291379160703,0.4302634482420303,0,0,0,0,1,202,1,0,0,0,180,22,0,0.09570596974258835,0.03105694404901868,0.3819323694521229,0.04833107878990739
0399095,,12000000,16252,Рабство,Welcome to America,2007,0,0,"['Crime', 'Drama', 'Thriller']",0,0.13422718224092997,0.693082701069786,0,0,1,0,0,270,1,0,0,0,180,90,0,0.08439227330645832,0.04983490893447165,0.320522849620503,0.372559851449283
0416675,,,3152.0,Темная история,After the Rain,2007,0,0,['Drama'],0,0.05859086807331986,0.7247273069044232,1,0,0,1,0,101,1,0,0,0,101,0,0,0.05859086807331986,0.0,0.320522849620503,0.40420445728392024
1524930,104884188,31000000,89833,Каникулы,Vacation,2015,0,0,"['Adventure', 'Comedy']",0,0.042324998227628294,0.6127055329506791,0,0,0,1,0,209,1,0,0,0,180,29,0,0.042324998227628294,0.0,0.2590624519781539,0.35364308097252517
0492956,147880543,22000000,54933,План игры,The Game Plan,2007,0,0,"['Comedy', 'Family', 'Sport']",0,0.07024422201765365,0.443690362227653,0,0,0,1,0,270,0,0,0,0,180,90,0,0.07024422201765365,0.0,0.320522849620503,0.12316751260715003
1748207,,,19743.0,Звук моего голоса,Sound of My Voice,2011,0,0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",0,0.11692989801814561,0.6141644521772717,0,0,0,0,1,117,1,0,0,0,117,0,0,0.06976663703119274,0.04716326098695288,0.27580562852964763,0.33835882364762404
0105810,,3000000,3013,День в Городе Ангелов,Where the Day Takes You,1992,0,0,"['Crime', 'Drama', 'Thriller']",0,0.25711410080504277,0.1334244346096737,0,0,0,0,1,254,1,0,0,0,180,74,0,0.1533918346832544,0.10372226612178836,0.1334244346096737,0.0
0790736,78324220,130000000,112029,Призрачный патруль,R.I.P.D.,2013,0,0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Fantasy', 'Sci-Fi']",0,0.11380177547371284,0.2949435740493765,1,0,0,1,0,199,0,0,0,0,180,19,0,0.06840057488228203,0.04540120059143081,0.26795923879532546,0.02698433525405103
0168449,,,1791.0,Приключения Себастьяна Кола,The Adventures of Sebastian Cole,1998,0,0,"['Comedy', 'Drama']",0,0.10318807112380968,0.9666196220047132,0,0,0,0,0,217,1,0,0,0,180,37,0,0.10318807112380968,0.0,0.4500049638306122,0.5166146581741009
0162711,,,1375.0,Трикси,Trixie,2000,0,0,"['Comedy', 'Crime', 'Mystery', 'Romance']",0,0.14700647850384363,0.2594553558209753,1,0,0,0,1,179,1,0,0,0,179,0,0,0.10035357583348978,0.04665290267035385,0.2594553558209753,0.0
0465142,7369157,17000000,23828,Американская мечта,American Dreamz,2006,0,0,"['Comedy', 'Music']",0,0.06474988305679825,0.399865096559665,1,1,1,1,0,110,0,0,0,0,110,0,0,0.06474988305679825,0.0,0.32378676515513305,0.07607833140453196
0245803,13960630,52000000,46383,Пуленепробиваемый,Bullet Monk,2003,0,0,"['Action', 'Comedy', 'Fantasy', 'Romance']",0,0.09895352005133351,0.8534451913807914,0,0,0,1,0,105,0,0,0,0,105,0,0,0.09895352005133351,0.0,0.4217684619520929,0.43167672942869856
0103303,,,2223.0,Год оружия,Year of the Gun,1991,0,0,"['Action', 'Romance', 'Thriller']",0,0.1292773677650627,0.38023083365293675,0,0,0,0,0,304,1,0,0,0,180,124,0,0.1292773677650627,0.0,0.38023083365293675,0.0
0440963,442824138,110000000,585391,Ультиматум Борна,The Bourne Ultimatum,2007,3,3,"['Action', 'Mystery', 'Thriller']",0,0.04908151101917067,0.4809061505097529,1,0,0,1,0,214,0,0,0,0,180,34,0,0.04908151101917067,0.0,0.320522849620503,0.1603833008892499
0114307,,,361.0,,The Run of the Country,1995,0,0,"['Drama', 'Romance']",0,0.16435824257303566,0.30615491545806756,0,0,1,1,0,264,1,0,0,0,180,84,0,0.1348766216182668,0.02948162095476886,0.30615491545806756,0.0
1985966,274325949,78000000,83385,Облачно... 2: Месть ГМО,Cloudy 2: Revenge of the Leftovers,2013,0,0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",0,0.12721376823723796,0.2172708063961854,0,0,0,1,0,269,0,0,0,0,180,89,0,0.06840057488228203,0.058813193354955925,0.2172708063961854,0.0
1979376,1065973326,200000000,132729,История игрушек 4,Toy Story 4,2019,0,0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",0,0.03970464518696556,0.31388540100685397,1,1,1,0,0,171,0,0,0,0,171,0,0,0.03970464518696556,0.0,0.1858588857129581,0.12802651529389586
6182908,214140103,80000000,27427,Смолфут,Smallfoot,2018,0,0,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']",0,0.070134986251051,0.06391036349248946,1,0,0,1,0,270,0,0,0,0,180,90,0,0.05637156459634708,0.013763421654703914,0.06391036349248946,0.0
1018785,,,25891.0,Джинсы - талисман 2,The Sisterhood of the Traveling Pants 2,2008,0,0,"['Comedy', 'Drama', 'Romance']",0,0.09731574677883709,0.40146691099360976,1,0,0,1,0,218,0,0,0,0,180,38,0,0.08075041240720524,0.01656533437163185,0.30295809473115787,0.09850881626245189
0872230,,25000000,18852,Забери мою душу,Wes Craven's The Ripper,2010,0,0,"['Horror', 'Mystery', 'Thriller']",0,0.04918728146903084,0.4411533100298006,0,0,0,1,0,280,1,0,0,0,180,100,0,0.04918728146903084,0.0,0.2781568456294635,0.1629964644003371
0110857,,6200000,30002,Полицейская академия: Миссия в Москве,Police Academy 7: Mission to Moscow,1994,0,0,"['Comedy', 'Crime']",0,0.09535366020834167,0.7329219147060801,0,0,0,1,0,237,0,0,0,0,180,57,0,0.09535366020834167,0.0,0.47426015178929953,0.2586617629167806
0111747,,,229.0,,World and Time Enough,1994,0,0,"['Drama', 'Romance']",0,0.1646332807922254,0.7709140936099085,0,0,0,0,0,278,-1,0,0,0,180,98,0,0.12727036196277333,0.03736291882945206,0.47426015178929953,0.29665394182060895
0401711,,13000000,68595,"Париж, я люблю тебя","Paris, I Love You",2006,0,0,"['Comedy', 'Drama', 'Romance']",0,0.11384573858274388,0.7740254607675554,1,0,0,0,0,165,1,0,0,0,165,0,0,0.08277197306971856,0.03107376551302532,0.32378676515513305,0.45023869561242236
1937449,,,6912.0,Любой ценой,At Any Price,2012,0,0,"['Drama', 'Sport', 'Thriller']",0,0.14650175228652118,0.5855013051334866,0,0,0,0,1,113,1,0,0,0,113,0,0,0.06919532620665567,0.07730642607986551,0.2619839320743879,0.3235173730590987
0104802,,15500000,4829,Короли мамбо,The Mambo Kings,1992,1,0,"['Drama', 'Music']",0,0.11798398111605578,0.6939727312371484,0,0,0,1,0,58,1,0,0,0,58,0,0,0.11798398111605578,0.0,0.4708949258847166,0.22307780535243182
1268799,,19000000,62929,Убойное Рождество Гарольда и Кумара,Harold & Kumar 3,2011,0,0,"['Adventure', 'Comedy']",0,0.04434243914328914,0.35776963780503923,0,0,0,1,0,307,1,0,0,0,180,127,0,0.04434243914328914,0.0,0.27580562852964763,0.0819640092753916
0436339,292817841,150000000,40188,Миссия Дарвина,Spy Animal: G-Force,2009,0,0,"['Animation', 'Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",0,0.0848810437892972,0.18874906911581085,1,0,0,1,0,204,0,0,0,0,180,24,0,0.07053227509388374,0.01434876869541346,0.18874906911581085,0.0
0287635,28023563,,7245,Pokemon Navsegda: Selebi - Golos lesa,Pocket Monsters the Movie: Celebi a Timeless Encounter,2001,0,0,"['Animation', 'Action', 'Adventure', 'Family', 'Fantasy', 'Sci-Fi']",0,0.0574240011491473,0.21082398526312335,0,0,0,0,1,297,0,0,0,0,180,117,0,0.0574240011491473,0.0,0.21082398526312335,0.0
0383060,,35000000,17612,Капитан Зум: Академия супергероев,Zoom's Academy,2006,0,0,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",0,0.10002020942451256,0.21343704533350052,0,0,0,0,1,222,0,0,0,0,180,42,0,0.08277197306971856,0.017248236354794,0.21343704533350052,0.0
0956038,84375061,30000000,21759,Ночи в Роданте,Nights in Rodanthe,2008,0,0,"['Drama', 'Romance']",0,0.08075041240720524,0.30061143960018577,1,0,0,1,0,269,0,0,0,0,180,89,0,0.08075041240720524,0.0,0.30061143960018577,0.0
1194417,,15000000,16306,Казино Джек,Bagman,2010,0,0,"['Biography', 'Comedy', 'Crime', 'Drama']",0,0.21832858259271892,0.40172123586455755,0,0,0,0,0,350,1,0,0,0,180,140,30,0.0750485262072254,0.14328005638549351,0.2781568456294635,0.12356439023509402
1181795,,25000000,18549,Бунраку,Bunraku,2010,0,0,"['Action', 'Drama', 'Fantasy', 'Thriller']",0,0.10070114206532166,0.42669470701418394,0,0,0,1,0,272,1,0,0,0,180,92,0,0.0750485262072254,0.025652615858096264,0.2781568456294635,0.14853786138472042
1055369,836303693,200000000,370207,Трансформеры: Месть падших,Transformers: Revenge of the Fallen,2009,1,0,"['Action', 'Adventure', 'Sci-Fi']",0,0.03455863009410644,0.777765582359748,0,0,0,1,0,174,0,0,0,0,174,0,0,0.03455863009410644,0.0,0.2885412274099214,0.48922435494982663
0110867,,,650.0,,Pontiac Moon,1994,0,0,['Drama'],0,0.09923532435304046,0.3524339303005995,0,0,0,1,0,321,0,0,0,0,180,140,1,0.09923532435304046,0.0,0.3524339303005995,0.0
8151874,,,1707.0,Лапочка,Honey Boy,2019,0,0,['Drama'],0,0.03938247253118785,0.5197211664050578,1,0,0,0,0,311,1,0,0,0,180,131,0,0.03938247253118785,0.0,0.1858588857129581,0.3338622806920997
1924396,19255873,,98785,Лучшее предложение,Deception,2013,0,0,"['Crime', 'Drama', 'Mystery', 'Romance']",0,0.12883391004490694,0.8665666955530197,1,0,0,1,0,0,1,0,0,0,0,0,0,0.06840057488228203,0.060433335162624904,0.26795923879532546,0.5986074567576942
0107822,,7000000,74264,Пианино,Piano Lesson,1993,8,3,"['Drama', 'Music', 'Romance']",3,0.17367085426620932,0.5121847019883384,1,0,0,0,1,41,1,0,1,5,41,0,0,0.15552146128719804,0.018149392979011275,0.5002515514030532,0.011933150585285213
0132910,,10000000,10352,Ворон 3: Спасение,The Crow 3,2000,0,0,"['Action', 'Crime', 'Fantasy', 'Mystery', 'Thriller']",0,0.12246713156480295,0.5250511194577172,0,0,0,0,1,165,1,0,0,0,165,0,0,0.10035357583348978,0.02211355573131317,0.36036395278229727,0.16468716667541994
4632440,,,1899.0,Танцовщица,The Dancer,2016,0,0,"['Biography', 'Drama', 'History', 'Music']",0,0.2945632046497382,0.4289175839315704,0,0,0,0,0,334,0,0,0,0,180,140,14,0.06413469409146683,0.23042851055827135,0.25203333576929576,0.17688424816227466
0120663,162091208,65000000,279320,С широко закрытыми глазами,Eyes Wide Shut,1999,0,0,"['Drama', 'Mystery', 'Thriller']",0,0.1308481962178796,0.465606221122845,1,0,0,1,0,196,1,0,0,0,180,16,0,0.10161304813902097,0.02923514807885863,0.42704186846308256,0.038564352659762435
0379270,,,1573.0,Передышка,Easy,2003,0,0,"['Comedy', 'Romance', 'Drama']",0,0.12516277879303928,0.19892001808267745,0,0,0,1,0,330,1,0,0,0,180,140,10,0.10014610441092778,0.025016674382111498,0.19892001808267745,0.0
0120685,242700000,130000000,174969,Годзилла,Godzilla,1998,0,0,"['Action', 'Sci-Fi', 'Thriller']",0,0.029604311574427677,0.9058822312214716,0,0,0,1,0,139,0,0,0,0,139,0,0,0.029604311574427677,0.0,0.4500049638306122,0.4558772673908594
0116531,,,12160.0,Учитель и чудовища,Good Morning School South Korea,1996,0,0,"['Comedy', 'Crime', 'Romance']",0,0.15035819106222514,0.3562245243617623,0,0,0,1,0,298,0,0,0,0,180,118,0,0.12091039993519831,0.029447791127026834,0.3562245243617623,0.0
3104988,238532921,30000000,112848,Безумно богатые азиаты,Crazy Rich Asians,2018,0,0,"['Comedy', 'Drama', 'Romance']",0,0.076679405181212,0.5172490292350681,0,0,0,1,0,226,0,0,0,0,180,46,0,0.05637156459634708,0.020307840584864914,0.179697602318116,0.3375514269169521
0275773,,400000,12061,Противостояние,Down to Hell 2,2000,0,0,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Thriller']",0,0.18596151644677555,0.598343501605518,0,0,0,0,1,101,0,0,0,0,101,0,0,0.10035357583348978,0.08560794061328578,0.36036395278229727,0.2379795488232207
5004766,,,1654.0,"Психонавты, забытые дети",Birdboy: The Forgotten Children,2015,0,0,"['Animation', 'Drama', 'Horror', 'Sci-Fi']",0,0.0670836795210009,0.19708947982068317,0,0,0,0,0,348,-1,0,0,0,180,140,28,0.0670836795210009,0.0,0.19708947982068317,0.0
1726592,,22000000,66430,Прежде чем я усну,Before I Go to Sleep,2014,0,0,"['Drama', 'Horror', 'Mystery', 'Thriller']",0,0.08387936598236596,0.5262218303914304,1,0,0,0,0,303,1,0,0,0,180,123,0,0.06874278219987487,0.015136583782491095,0.2734366621828684,0.25278516820856206
0473753,,,30561.0,Ангел-А,Angel-A,2005,0,0,"['Comedy', 'Drama', 'Fantasy', 'Romance']",0,0.1452657722748042,0.4891052077703463,0,0,0,0,1,144,1,0,0,0,144,0,0,0.09570596974258835,0.04955980253221584,0.3819323694521229,0.10717283831822338
0111218,,,2380.0,Спи со мной,Sleep with Me,1994,0,0,"['Comedy', 'Drama']",0,0.1262208630242754,0.5189546074536707,0,0,0,1,0,265,0,0,0,0,180,85,0,0.1262208630242754,0.0,0.47426015178929953,0.04469445566437119
1322312,,32000000,55019,На расстоянии любви,Going the Distance,2010,0,0,"['Comedy', 'Romance']",0,0.05160811418121386,0.3525093709235407,0,0,0,0,1,245,1,0,0,0,180,65,0,0.05160811418121386,0.0,0.2781568456294635,0.07435252529407715
1956620,126069509,40000000,102455,Домашнее видео,Basic Math,2014,0,0,"['Comedy', 'Romance']",0,0.05437794868494994,0.46354281328257985,1,0,0,1,0,198,1,0,0,0,180,18,0,0.05437794868494994,0.0,0.2734366621828684,0.19010615109971146
0120755,565400000,125000000,296844,Миссия: невыполнима 2,Mission: Impossible II,2000,0,0,"['Action', 'Adventure', 'Thriller']",0,0.03393093799619323,0.694572985332159,1,0,0,1,0,144,0,0,0,0,144,0,0,0.03393093799619323,0.0,0.36036395278229727,0.3342090325498618
0119723,,,3350.0,Миссис Дэллоуэй,Mrs Dalloway,1997,0,0,"['Drama', 'Romance']",0,0.14277425710113117,1.1035124073621476,1,0,0,0,0,50,0,0,0,0,50,0,0,0.10451148983125931,0.038262767269871864,0.42061706239501695,0.6828953449671307
0322023,,,1883.0,"Умри, мамочка, умри","Die, Mommie, Die!",2003,0,0,['Comedy'],0,0.02501667438211149,0.8367532301992712,0,0,0,0,0,303,1,0,0,0,180,123,0,0.02501667438211149,0.0,0.4217684619520929,0.4149847682471783
0176774,,,209.0,,"God, Sex & Apple Pie",1998,0,0,"['Comedy', 'Drama', 'Romance']",0,0.16716257030037368,0.3171750167527298,0,0,0,1,0,304,1,0,0,0,180,124,0,0.10318807112380968,0.063974499176564,0.3171750167527298,0.0
0102945,174999005,19000000,46586,В постели с врагом,Sleeping with the Enemy,1991,0,0,"['Drama', 'Thriller']",0,0.15005261891037125,1.3471729419117247,1,0,1,0,0,38,0,0,0,0,38,0,0,0.13694679226582174,0.013105826644549512,0.41346298887588673,0.9337099530358379
3691740,199905224,140000000,71205,Большой и добрый великан,Roald Dahl's the BFG,2016,0,0,"['Adventure', 'Family', 'Fantasy']",0,0.057161695467671685,0.4327612337787121,0,1,0,1,0,182,0,0,0,0,180,2,0,0.057161695467671685,0.0,0.25203333576929576,0.18072789800941635
0443274,151161491,40000000,140315,Точка обстрела,Vantage Point,2008,0,0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",0,0.1627974915180545,0.7545871005203123,1,0,0,1,0,52,0,0,0,0,52,0,0,0.08075041240720524,0.08204707911084927,0.30295809473115787,0.45162900578915444
2752688,,5000000,9951,Розовая вода,Rosewater,2014,0,0,"['Biography', 'Drama']",0,0.2130439621123385,0.5416858198366199,0,0,0,0,0,317,1,0,0,0,180,137,0,0.06874278219987487,0.14430117991246363,0.2734366621828684,0.2682491576537515
0105217,37170057,12000000,12835,Воскрешение Каина,Raising Cain,1992,0,0,"['Crime', 'Drama', 'Horror', 'Thriller']",0,0.25711410080504277,0.6538093191176663,0,0,0,1,0,219,1,0,0,0,180,39,0,0.1533918346832544,0.10372226612178836,0.4708949258847166,0.18291439323294967
9806192,,,616.0,Я потерял своё тело,I Lost My Body,2019,0,0,"['Animation', 'Drama']",0,0.041703887112869986,0.41898260951940935,1,0,0,0,0,318,-1,0,0,0,180,138,0,0.041703887112869986,0.0,0.1858588857129581,0.23312372380645124
0120788,,,6680.0,Вечная полночь,Permanent Midnight,1998,0,0,"['Biography', 'Drama', 'Romance']",0,0.33051712828540897,0.6431175882092632,0,0,0,0,0,260,1,0,0,0,180,80,0,0.10318807112380968,0.2273290571615993,0.4500049638306122,0.193112624378651
0099892,,25000000,32593,Джо против вулкана,Joe Versus the Volcano,1990,0,0,"['Comedy', 'Romance']",0,0.0,0.0,1,1,1,1,0,67,0,0,0,0,67,0,0,0.0,0.0,0.0,0.0
0109254,119208989,55000000,72083,Полицейский из Беверли-Хиллз III,Beverly Hills Cop 3,1994,0,0,"['Action', 'Comedy', 'Crime', 'Thriller']",0,0.15148414483869097,0.5332844209407582,1,0,0,1,0,144,0,0,0,0,144,0,0,0.12727036196277333,0.024213782875917633,0.47426015178929953,0.0590242691514587
1189076,,,2700.0,Рики,Ricky,2009,0,0,"['Comedy', 'Drama', 'Fantasy', 'Mystery', 'Romance']",0,0.13412986841919053,0.4562379877492163,0,0,0,0,0,349,0,0,0,0,180,140,29,0.07053227509388374,0.06359759332530679,0.2885412274099214,0.16769676033929493
